Region,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Pop,Year
Liguria,10105,10721.0,10920.0,11534.0,11350.0,11789.0,12354.0,12591.0,12321.0,12472.0,12419.0,12496.0,12231.0,12539.0,12599.0,12715.0,12484.0,12561.0,12555.0,12875.0,12540.0,12712.0,13011.0,13755.0,13565.0,13616.0,13667.0,13993.0,13653.0,13593.0,14255.0,14380.0,14733.0,14808.0,15441.0,15265.0,15991.0,17404.0,18520.0,19534.0,21071.0,22474.0,22914.0,24096.0,24381.0,24629.0,25235.0,25496.0,25348.0,26441.0,27013.0,27235.0,25570.0,24695.0,23923.0,23122.0,22869.0,21937.0,21669.0,21136.0,20410.0,20449.0,19789.0,19245.0,19133.0,20542.0,20865.0,22066.0,22701.0,22872.0,16543.0,18670.0,18179.0,18698.0,19209.0,20599.0,20092.0,19623.0,17908.0,16364.0,15993.0,14921.0,14240.0,13589.0,12925.0,12435.0,10920.0,9520.0,8305.0,7084.0,6094.0,4999.0,4235.0,3356.0,2643.0,2019.0,953.0,603.0,460.0,365.0,805.0,1557742.0,2016
Emilia-Romagna,35758,36862.0,38133.0,39505.0,40199.0,41542.0,42419.0,41938.0,41659.0,41209.0,40524.0,39959.0,38950.0,39104.0,38823.0,39315.0,37818.0,37452.0,37386.0,37057.0,36685.0,37272.0,37510.0,39069.0,39896.0,40940.0,41163.0,42127.0,42459.0,43533.0,46049.0,47701.0,49246.0,51219.0,52109.0,54270.0,56759.0,60644.0,63361.0,66712.0,70327.0,73565.0,73704.0,74096.0,74615.0,73473.0,74565.0,74070.0,72976.0,73714.0,72770.0,74127.0,69246.0,67021.0,65580.0,63527.0,62058.0,59153.0,58955.0,57923.0,55565.0,54065.0,51706.0,50955.0,50402.0,52648.0,53263.0,56270.0,55946.0,56602.0,39995.0,44505.0,44163.0,43328.0,44139.0,47730.0,46678.0,46052.0,41275.0,37325.0,38395.0,36666.0,33224.0,30189.0,29127.0,28294.0,24178.0,22027.0,19628.0,16655.0,15049.0,12376.0,10458.0,8201.0,6610.0,4752.0,2441.0,1268.0,967.0,804.0,1758.0,4435480.0,2016
Toscana,27352,29045.0,29503.0,31231.0,31640.0,32516.0,32659.0,33683.0,33397.0,33001.0,32848.0,32857.0,32033.0,32233.0,32027.0,32323.0,31047.0,31251.0,31114.0,30998.0,30896.0,31218.0,31640.0,33325.0,33746.0,34927.0,35075.0,36586.0,35917.0,36147.0,38345.0,39047.0,40429.0,41645.0,42504.0,43886.0,46029.0,49070.0,51017.0,53626.0,56408.0,59057.0,59568.0,60194.0,60690.0,59675.0,61345.0,60472.0,60864.0,61699.0,61743.0,62283.0,58322.0,56377.0,55015.0,53477.0,52189.0,50288.0,49367.0,48584.0,47641.0,47116.0,44773.0,44500.0,44249.0,45651.0,47668.0,50873.0,50677.0,50992.0,39578.0,39319.0,39522.0,37681.0,38804.0,43064.0,41395.0,41286.0,36789.0,33081.0,33310.0,30534.0,28679.0,26368.0,25793.0,24814.0,21231.0,19486.0,17172.0,14651.0,12640.0,10672.0,8764.0,6802.0,5528.0,4121.0,1981.0,1009.0,737.0,659.0,1362.0,3726422.0,2016
Umbria,6466,6953.0,7244.0,7476.0,7548.0,7790.0,7749.0,8227.0,8144.0,7977.0,7973.0,7761.0,7645.0,7651.0,7564.0,7739.0,7603.0,7547.0,7509.0,7564.0,7649.0,7752.0,7977.0,8406.0,8323.0,8565.0,8792.0,9188.0,8933.0,9132.0,9489.0,9554.0,10256.0,10138.0,10472.0,10602.0,11024.0,11598.0,12068.0,12524.0,13122.0,13690.0,13551.0,13460.0,13669.0,13471.0,13917.0,13935.0,13767.0,13797.0,14267.0,14355.0,13440.0,13088.0,13011.0,12915.0,12339.0,11646.0,11443.0,11597.0,11394.0,11147.0,10914.0,10297.0,10790.0,10946.0,11416.0,12171.0,11269.0,10862.0,8648.0,9173.0,9595.0,8864.0,8947.0,9892.0,9612.0,9753.0,8619.0,7837.0,7922.0,7615.0,7050.0,6329.0,6504.0,6216.0,5055.0,4649.0,4237.0,3726.0,3219.0,2675.0,2186.0,1654.0,1374.0,990.0,520.0,267.0,213.0,148.0,345.0,884092.0,2016
Marche,11824,12275.0,12609.0,12987.0,13651.0,13795.0,14136.0,14202.0,13998.0,13778.0,13766.0,13728.0,13559.0,13672.0,13524.0,13988.0,13774.0,13914.0,13797.0,13780.0,13962.0,13863.0,14384.0,15045.0,15100.0,15442.0,15374.0,15735.0,15361.0,15935.0,16376.0,16509.0,17010.0,17782.0,17901.0,18645.0,19531.0,20830.0,21396.0,22022.0,23186.0,23755.0,23366.0,23742.0,24398.0,23777.0,24570.0,24289.0,24380.0,24538.0,24377.0,25023.0,23792.0,22577.0,22867.0,22053.0,21487.0,20899.0,20379.0,20558.0,19751.0,19121.0,18632.0,18438.0,18768.0,19160.0,18440.0,19051.0,18424.0,18503.0,15236.0,14767.0,15461.0,14644.0,14579.0,16515.0,16774.0,16667.0,14938.0,13682.0,13936.0,12911.0,12089.0,10693.0,10888.0,10299.0,8628.0,8121.0,7392.0,6262.0,5537.0,4400.0,3600.0,2775.0,2271.0,1766.0,809.0,418.0,315.0,257.0,551.0,1538442.0,2016
Lazio,47992,50215.0,51595.0,53715.0,53489.0,54345.0,54698.0,55098.0,55171.0,54721.0,52962.0,53206.0,52749.0,51739.0,51940.0,52661.0,51508.0,51997.0,51872.0,52497.0,53242.0,54076.0,55471.0,58169.0,57935.0,59659.0,59732.0,61721.0,61624.0,61888.0,64728.0,66927.0,68822.0,71603.0,72929.0,74325.0,77142.0,81617.0,83589.0,86979.0,91337.0,95358.0,95324.0,96433.0,96499.0,96498.0,97757.0,96855.0,97034.0,97578.0,97506.0,99021.0,92754.0,88766.0,86623.0,82869.0,80508.0,77131.0,75856.0,73971.0,72804.0,71288.0,67230.0,65640.0,64807.0,66588.0,66290.0,69945.0,69167.0,67150.0,52303.0,52350.0,54599.0,52600.0,52857.0,57482.0,55182.0,52393.0,47877.0,43763.0,43344.0,40328.0,36915.0,33531.0,31766.0,30662.0,25296.0,21957.0,19342.0,16547.0,13551.0,11371.0,9442.0,7089.0,5633.0,4276.0,1965.0,1131.0,947.0,741.0,1333.0,5761508.0,2016
Abruzzo,10123,10350.0,10583.0,11127.0,11170.0,11547.0,11283.0,11672.0,11474.0,11356.0,11508.0,11540.0,11467.0,11293.0,11726.0,11850.0,11697.0,11944.0,11919.0,12218.0,12288.0,12819.0,13503.0,13969.0,14090.0,14512.0,14515.0,14781.0,14530.0,14765.0,15368.0,15608.0,15607.0,16241.0,16103.0,16490.0,17143.0,17831.0,17891.0,18818.0,19146.0,19982.0,19739.0,20289.0,20766.0,20322.0,21206.0,21008.0,21217.0,21385.0,21512.0,21677.0,20317.0,19586.0,19316.0,18992.0,18673.0,17987.0,17790.0,17537.0,17451.0,17132.0,16134.0,15977.0,16019.0,16623.0,16902.0,17073.0,16237.0,15689.0,11773.0,12656.0,12242.0,11781.0,11811.0,13483.0,13440.0,12207.0,12008.0,11082.0,11077.0,10375.0,10199.0,8928.0,8616.0,8541.0,7025.0,6354.0,5656.0,4716.0,4044.0,3261.0,2611.0,2161.0,1697.0,1250.0,637.0,331.0,228.0,248.0,453.0,1319294.0,2016
Molise,2161,2191.0,2197.0,2254.0,2315.0,2461.0,2317.0,2489.0,2489.0,2499.0,2568.0,2580.0,2622.0,2660.0,2698.0,2808.0,2888.0,2917.0,2989.0,3039.0,3129.0,3250.0,3326.0,3562.0,3517.0,3492.0,3580.0,3662.0,3656.0,3546.0,3685.0,3703.0,3682.0,3745.0,3821.0,3693.0,3916.0,3959.0,4062.0,4147.0,4433.0,4564.0,4417.0,4509.0,4508.0,4505.0,4745.0,4770.0,4893.0,4935.0,4916.0,5060.0,4746.0,4621.0,4613.0,4698.0,4531.0,4320.0,4300.0,4292.0,4242.0,4261.0,3870.0,4009.0,3714.0,4037.0,4228.0,4080.0,3891.0,3587.0,2812.0,2750.0,2578.0,2516.0,2769.0,3148.0,3307.0,2859.0,2843.0,2836.0,2751.0,2696.0,2574.0,2267.0,2137.0,2161.0,1790.0,1560.0,1501.0,1232.0,984.0,831.0,660.0,582.0,457.0,331.0,153.0,96.0,77.0,67.0,131.0,310026.0,2016
Campania,50724,51026.0,52217.0,54496.0,55576.0,57283.0,59015.0,59711.0,60840.0,61287.0,61788.0,63840.0,64611.0,63994.0,65515.0,66690.0,66734.0,66885.0,67339.0,68651.0,69334.0,70815.0,72860.0,76283.0,75944.0,75629.0,75153.0,75736.0,72696.0,71832.0,72818.0,73373.0,73663.0,74938.0,73801.0,74486.0,76225.0,78346.0,79770.0,82957.0,85777.0,88761.0,87599.0,88052.0,88556.0,87164.0,89597.0,89529.0,90640.0,91219.0,91197.0,93242.0,87542.0,85477.0,83659.0,80253.0,79049.0,75012.0,74104.0,70760.0,71662.0,70665.0,64925.0,62856.0,62730.0,63954.0,63923.0,65166.0,62657.0,63171.0,51347.0,43727.0,46980.0,44800.0,42523.0,46412.0,45002.0,41059.0,38409.0,35216.0,34785.0,31696.0,30648.0,27962.0,25701.0,24488.0,20152.0,17681.0,15134.0,12515.0,10271.0,8174.0,6568.0,5019.0,3824.0,2726.0,1357.0,742.0,606.0,484.0,996.0,5790783.0,2016
Puglia,31284,32705.0,33282.0,34391.0,35404.0,36681.0,37143.0,37672.0,38100.0,38345.0,39040.0,40481.0,40777.0,40968.0,42048.0,42931.0,42648.0,42781.0,43183.0,43780.0,43980.0,45023.0,46597.0,48929.0,48353.0,48327.0,47696.0,48506.0,47330.0,46484.0,46216.0,47489.0,47670.0,48914.0,49406.0,50870.0,53167.0,55040.0,57187.0,59320.0,60980.0,62549.0,60558.0,59700.0,61053.0,60744.0,62311.0,62512.0,63314.0,64011.0,63830.0,64730.0,60261.0,58743.0,58083.0,56610.0,55275.0,52352.0,53111.0,51797.0,51130.0,49741.0,48091.0,46229.0,47739.0,49271.0,49268.0,51961.0,48852.0,48118.0,40541.0,36561.0,36333.0,36964.0,34884.0,37747.0,36934.0,34507.0,32319.0,29523.0,29000.0,27578.0,25461.0,23426.0,21941.0,21043.0,17590.0,15433.0,13712.0,11224.0,9130.0,7369.0,6243.0,4768.0,3544.0,2797.0,1336.0,774.0,581.0,484.0,916.0,4043735.0,2016
Basilicata,4066,4045.0,4084.0,4456.0,4367.0,4525.0,4728.0,4866.0,4811.0,4950.0,4917.0,5263.0,5252.0,5417.0,5453.0,5631.0,5637.0,5636.0,5707.0,5824.0,5918.0,6095.0,6358.0,6851.0,6780.0,7131.0,7026.0,6911.0,6927.0,6795.0,6993.0,7014.0,6909.0,6947.0,6861.0,6816.0,6983.0,7390.0,7554.0,8004.0,8075.0,8322.0,8095.0,8332.0,8411.0,8579.0,8827.0,8849.0,9112.0,8874.0,9034.0,9313.0,8839.0,8957.0,8692.0,8551.0,8193.0,7931.0,7762.0,7916.0,7606.0,7627.0,7041.0,6923.0,6795.0,7051.0,7161.0,7338.0,6593.0,6025.0,4765.0,4613.0,4570.0,4633.0,4585.0,5435.0,5585.0,5276.0,5269.0,4913.0,4752.0,4732.0,4452.0,3872.0,3566.0,3613.0,2979.0,2669.0,2368.0,2000.0,1567.0,1210.0,1070.0,862.0,665.0,465.0,208.0,121.0,114.0,76.0,160.0,569887.0,2016
Calabria,16201,16276.0,16349.0,16730.0,16931.0,17438.0,17674.0,17815.0,17913.0,18365.0,18229.0,18739.0,18862.0,18574.0,19277.0,19777.0,19494.0,20123.0,20167.0,20837.0,21342.0,21944.0,23229.0,24129.0,24135.0,24792.0,25359.0,25660.0,25082.0,24766.0,24600.0,24794.0,24515.0,24929.0,24789.0,25066.0,25467.0,25636.0,26340.0,27558.0,27347.0,27660.0,27592.0,27827.0,28215.0,27934.0,29483.0,29118.0,29322.0,29461.0,29212.0,30548.0,28903.0,28814.0,28547.0,28125.0,27437.0,25568.0,26240.0,25430.0,25339.0,25182.0,23772.0,22489.0,23016.0,23425.0,23455.0,23763.0,23119.0,21152.0,16410.0,16425.0,16332.0,16059.0,15504.0,17610.0,17166.0,16074.0,15297.0,14787.0,14617.0,13815.0,13406.0,12213.0,11114.0,10309.0,8929.0,7564.0,6610.0,5722.0,4740.0,3865.0,3212.0,2362.0,1850.0,1478.0,675.0,429.0,296.0,265.0,552.0,1943085.0,2016
Sicilia,42901,44020.0,43560.0,45444.0,45410.0,46716.0,47774.0,48664.0,48272.0,49177.0,50133.0,51101.0,50872.0,50984.0,51984.0,52766.0,53318.0,53271.0,54713.0,55664.0,56446.0,58258.0,60881.0,63572.0,62726.0,63394.0,63020.0,63148.0,61264.0,60717.0,60796.0,61777.0,60814.0,62361.0,62173.0,64007.0,64656.0,66506.0,67312.0,70497.0,72212.0,74565.0,73171.0,73485.0,74990.0,74285.0,76532.0,75539.0,76309.0,75890.0,75256.0,77327.0,73193.0,72910.0,71105.0,71213.0,67581.0,65413.0,65384.0,63858.0,63624.0,62995.0,58030.0,57405.0,56871.0,58798.0,58968.0,60958.0,59985.0,55002.0,46253.0,44388.0,42212.0,41616.0,41479.0,46730.0,44540.0,42018.0,37471.0,35951.0,35367.0,34192.0,32347.0,28354.0,26729.0,26310.0,21119.0,18831.0,15673.0,13797.0,11079.0,9547.0,7115.0,5726.0,3953.0,3047.0,1527.0,895.0,661.0,533.0,1017.0,5004400.0,2016
Sardegna,10957,11330.0,11650.0,12258.0,12777.0,13272.0,13290.0,13300.0,13302.0,13423.0,13473.0,13267.0,13786.0,13514.0,13816.0,14241.0,13990.0,13696.0,14004.0,14331.0,14787.0,15129.0,15759.0,16402.0,16961.0,17629.0,17473.0,17773.0,17847.0,17913.0,18620.0,18947.0,19414.0,20297.0,20350.0,21078.0,21264.0,23196.0,23742.0,24665.0,25847.0,26945.0,26960.0,26690.0,26685.0,26217.0,27256.0,26501.0,27344.0,27610.0,27585.0,28132.0,26924.0,26138.0,25776.0,24975.0,24450.0,24036.0,24055.0,23473.0,22894.0,23157.0,22030.0,21727.0,21390.0,21523.0,20867.0,21268.0,20340.0,19001.0,17790.0,17384.0,16742.0,17045.0,15788.0,17165.0,16070.0,14409.0,13217.0,12762.0,11450.0,11693.0,10977.0,9802.0,8909.0,8798.0,7478.0,6781.0,5565.0,5020.0,3840.0,3457.0,2773.0,2080.0,1465.0,1204.0,765.0,396.0,269.0,209.0,470.0,1642492.0,2016
Piemonte,31621,32815.0,34408.0,35336.0,36707.0,36970.0,37855.0,38990.0,39257.0,39126.0,38566.0,38233.0,38131.0,38283.0,37647.0,37684.0,38896.0,37833.0,38448.0,38432.0,38074.0,38174.0,38484.0,38999.0,40356.0,40892.0,42132.0,41793.0,43142.0,42350.0,43558.0,44886.0,45234.0,46851.0,48787.0,48965.0,50504.0,51839.0,55518.0,58480.0,61236.0,64920.0,67584.0,67599.0,69391.0,70424.0,69904.0,72275.0,71817.0,71793.0,72268.0,72120.0,73106.0,68266.0,65704.0,65055.0,62924.0,61587.0,59769.0,59563.0,58360.0,57214.0,56408.0,54451.0,54448.0,53472.0,55790.0,56172.0,59160.0,57826.0,56242.0,42896.0,45848.0,45375.0,45732.0,45919.0,50008.0,49115.0,47278.0,42639.0,38739.0,38039.0,34871.0,32077.0,30213.0,27909.0,26701.0,22595.0,19164.0,16478.0,13629.0,11174.0,8853.0,7138.0,5616.0,4199.0,2890.0,1393.0,792.0,589.0,1375.0,4370348.0,2017
Valle D'Aosta/Vallée D'Aoste,949,976.0,1078.0,1052.0,1139.0,1204.0,1164.0,1252.0,1227.0,1235.0,1230.0,1157.0,1173.0,1187.0,1137.0,1180.0,1218.0,1186.0,1164.0,1095.0,1196.0,1129.0,1102.0,1125.0,1202.0,1168.0,1245.0,1214.0,1286.0,1244.0,1256.0,1294.0,1302.0,1393.0,1402.0,1338.0,1469.0,1439.0,1692.0,1637.0,1761.0,1862.0,1974.0,2002.0,2033.0,2101.0,2079.0,2215.0,2135.0,2195.0,2229.0,2177.0,2293.0,2119.0,1929.0,1942.0,1783.0,1872.0,1680.0,1689.0,1660.0,1656.0,1630.0,1597.0,1525.0,1540.0,1554.0,1601.0,1639.0,1555.0,1487.0,1132.0,1219.0,1282.0,1308.0,1283.0,1326.0,1266.0,1255.0,1061.0,990.0,938.0,850.0,837.0,748.0,713.0,722.0,581.0,518.0,441.0,377.0,300.0,214.0,173.0,169.0,131.0,76.0,42.0,22.0,17.0,36.0,126677.0,2017
Lombardia,81149,83965.0,86314.0,88155.0,91821.0,93576.0,96535.0,98565.0,98366.0,97244.0,97468.0,95112.0,95261.0,93244.0,92057.0,92933.0,94144.0,91905.0,91497.0,91601.0,91095.0,89930.0,90332.0,91943.0,95141.0,96247.0,98976.0,100344.0,104112.0,103093.0,104582.0,109282.0,112308.0,116129.0,121161.0,122502.0,125426.0,129082.0,136617.0,143023.0,148617.0,158718.0,163962.0,163842.0,165325.0,165755.0,164378.0,168601.0,167916.0,167374.0,170624.0,169218.0,168055.0,157139.0,149020.0,144440.0,139413.0,135657.0,129162.0,126609.0,124451.0,120832.0,118224.0,114430.0,113787.0,112508.0,117094.0,118125.0,122065.0,118002.0,121065.0,89064.0,94881.0,93175.0,94512.0,95996.0,103227.0,99928.0,95139.0,84079.0,75073.0,74786.0,68192.0,62524.0,58356.0,53395.0,49699.0,42142.0,36552.0,31177.0,25884.0,21523.0,17614.0,14177.0,10584.0,8173.0,5857.0,2835.0,1471.0,1115.0,2644.0,9970419.0,2017
Trentino-Alto Adige/Südtirol,10069,10181.0,10468.0,10492.0,10698.0,10792.0,10987.0,10851.0,11099.0,10991.0,11069.0,11289.0,11374.0,11080.0,11030.0,11312.0,11570.0,11468.0,11571.0,11607.0,11507.0,11291.0,11403.0,11294.0,11771.0,11704.0,11749.0,11677.0,11687.0,11540.0,11649.0,11915.0,12040.0,12401.0,12771.0,12721.0,12890.0,13002.0,13769.0,13801.0,14408.0,15116.0,16080.0,16182.0,16376.0,16966.0,16664.0,17538.0,17423.0,17355.0,17722.0,17961.0,17847.0,16745.0,15827.0,15782.0,15126.0,14647.0,13747.0,13463.0,13043.0,12476.0,12066.0,11846.0,11547.0,11245.0,11644.0,11093.0,11467.0,11108.0,11906.0,8449.0,9699.0,10194.0,10018.0,9964.0,9492.0,9018.0,8484.0,7548.0,6955.0,6748.0,6404.0,6006.0,5556.0,5159.0,5036.0,4162.0,3778.0,3217.0,2804.0,2406.0,1953.0,1750.0,1367.0,999.0,738.0,356.0,146.0,95.0,237.0,1063734.0,2017
Veneto,37695,38884.0,40456.0,41501.0,43648.0,44463.0,45845.0,46561.0,47560.0,46911.0,47005.0,46593.0,47249.0,46128.0,45698.0,45387.0,47186.0,46095.0,46320.0,46325.0,45876.0,45016.0,45285.0,45787.0,47583.0,47476.0,48668.0,48398.0,49675.0,48007.0,48843.0,51582.0,51939.0,52992.0,55287.0,56540.0,58253.0,60898.0,65194.0,67738.0,70970.0,74602.0,79593.0,78939.0,80320.0,81311.0,81452.0,83616.0,82709.0,83372.0,84072.0,84202.0,84741.0,79335.0,76345.0,74746.0,70696.0,70255.0,65783.0,64461.0,63303.0,61010.0,59925.0,57887.0,56884.0,55991.0,58243.0,57434.0,58954.0,57563.0,62019.0,42254.0,48711.0,49376.0,47560.0,46871.0,48971.0,47298.0,44944.0,39964.0,36407.0,35895.0,33487.0,29517.0,27843.0,25734.0,24564.0,20301.0,18570.0,16476.0,13731.0,11449.0,9167.0,7678.0,5709.0,4260.0,3160.0,1431.0,804.0,564.0,1397.0,4883373.0,2017
Friuli-Venezia Giulia,8447,8570.0,9144.0,9369.0,9766.0,9940.0,10393.0,10494.0,10436.0,10672.0,10640.0,10405.0,10495.0,10402.0,10274.0,10428.0,10667.0,10221.0,10242.0,10111.0,10355.0,10055.0,10049.0,10277.0,10951.0,10869.0,11172.0,11243.0,11647.0,11096.0,11558.0,12106.0,12347.0,12486.0,13192.0,13324.0,13808.0,14262.0,15579.0,15760.0,16723.0,17695.0,19222.0,19058.0,19696.0,19750.0,19934.0,20100.0,19993.0,20276.0,20267.0,20552.0,20928.0,19828.0,18755.0,18296.0,17732.0,17543.0,16508.0,16161.0,15941.0,15636.0,15422.0,15289.0,15104.0,14944.0,15888.0,15698.0,16683.0,16648.0,17479.0,11903.0,14232.0,13884.0,13899.0,13977.0,14561.0,13711.0,12941.0,11683.0,10427.0,10004.0,8993.0,8323.0,7784.0,7129.0,7062.0,5963.0,5246.0,4735.0,4185.0,3529.0,3012.0,2413.0,1941.0,1632.0,1187.0,522.0,259.0,198.0,473.0,1212809.0,2017
Liguria,9858,10112.0,10738.0,10921.0,11542.0,11343.0,11791.0,12385.0,12623.0,12331.0,12519.0,12450.0,12527.0,12248.0,12541.0,12649.0,12805.0,12574.0,12775.0,12863.0,13157.0,12838.0,12934.0,13270.0,14006.0,13775.0,13946.0,13861.0,14273.0,13825.0,13858.0,14422.0,14497.0,14831.0,14840.0,15486.0,15368.0,16137.0,17436.0,18534.0,19610.0,21090.0,22497.0,22922.0,24149.0,24424.0,24616.0,25192.0,25493.0,25359.0,26437.0,26935.0,27186.0,25503.0,24600.0,23846.0,23033.0,22822.0,21880.0,21569.0,21051.0,20316.0,20321.0,19682.0,19130.0,19003.0,20355.0,20637.0,21799.0,22434.0,22551.0,16304.0,18389.0,17828.0,18302.0,18770.0,20072.0,19555.0,19011.0,17346.0,15733.0,15322.0,14175.0,13438.0,12752.0,12032.0,11450.0,9964.0,8580.0,7350.0,6216.0,5223.0,4230.0,3464.0,2716.0,2041.0,1519.0,719.0,439.0,341.0,767.0,1551379.0,2017
Emilia-Romagna,34484,35972.0,37036.0,38150.0,39417.0,40171.0,41560.0,42280.0,41858.0,41664.0,41238.0,40510.0,39980.0,39010.0,39158.0,38893.0,39407.0,38036.0,37923.0,38099.0,37684.0,37485.0,37944.0,38295.0,40013.0,40825.0,42091.0,42329.0,43324.0,43599.0,44573.0,46859.0,48460.0,49843.0,51689.0,52520.0,54668.0,57047.0,60940.0,63567.0,66863.0,70467.0,73612.0,73733.0,74050.0,74580.0,73487.0,74483.0,74042.0,72936.0,73625.0,72704.0,74005.0,69110.0,66877.0,65404.0,63380.0,61872.0,58939.0,58733.0,57701.0,55314.0,53807.0,51460.0,50620.0,50000.0,52318.0,52809.0,55767.0,55408.0,56005.0,39469.0,43902.0,43487.0,42545.0,43259.0,46763.0,45622.0,44881.0,40048.0,36019.0,37011.0,35004.0,31485.0,28413.0,27172.0,26031.0,22082.0,19844.0,17394.0,14496.0,12860.0,10392.0,8601.0,6579.0,5108.0,3596.0,1806.0,907.0,659.0,1621.0,4439768.0,2017
Toscana,26807,27455.0,29019.0,29463.0,31187.0,31591.0,32503.0,32644.0,33672.0,33392.0,33046.0,32898.0,32861.0,32028.0,32282.0,32033.0,32367.0,31185.0,31706.0,31821.0,31672.0,31456.0,31748.0,32304.0,34021.0,34228.0,35692.0,35672.0,37220.0,36623.0,36790.0,38760.0,39517.0,40794.0,41919.0,42642.0,44101.0,46171.0,49244.0,50998.0,53693.0,56437.0,59106.0,59615.0,60175.0,60656.0,59643.0,61307.0,60447.0,60822.0,61615.0,61660.0,62172.0,58181.0,56158.0,54861.0,53298.0,52031.0,50068.0,49101.0,48321.0,47351.0,46843.0,44523.0,44203.0,43891.0,45296.0,47260.0,50355.0,50148.0,50454.0,39090.0,38735.0,38837.0,36990.0,37994.0,42126.0,40310.0,40158.0,35648.0,31922.0,31964.0,29099.0,27197.0,24836.0,24080.0,22886.0,19363.0,17448.0,15198.0,12745.0,10766.0,8871.0,7167.0,5440.0,4227.0,3133.0,1480.0,715.0,516.0,1227.0,3721391.0,2017
Umbria,6326,6460.0,6921.0,7192.0,7483.0,7546.0,7759.0,7732.0,8213.0,8132.0,7950.0,7970.0,7745.0,7631.0,7633.0,7554.0,7707.0,7604.0,7595.0,7619.0,7660.0,7757.0,7809.0,8043.0,8456.0,8379.0,8606.0,8794.0,9251.0,8959.0,9160.0,9500.0,9555.0,10253.0,10188.0,10517.0,10584.0,11026.0,11561.0,12049.0,12508.0,13105.0,13676.0,13567.0,13472.0,13647.0,13479.0,13909.0,13895.0,13735.0,13759.0,14242.0,14354.0,13438.0,13053.0,13005.0,12881.0,12267.0,11608.0,11402.0,11565.0,11338.0,11082.0,10895.0,10266.0,10747.0,10877.0,11334.0,12064.0,11178.0,10719.0,8540.0,9065.0,9432.0,8703.0,8794.0,9677.0,9414.0,9492.0,8369.0,7559.0,7614.0,7286.0,6701.0,5978.0,6012.0,5707.0,4628.0,4148.0,3759.0,3262.0,2765.0,2250.0,1738.0,1304.0,1065.0,741.0,380.0,189.0,155.0,319.0,880992.0,2017
Marche,11391,11823.0,12240.0,12527.0,12931.0,13572.0,13746.0,14090.0,14139.0,13954.0,13776.0,13752.0,13690.0,13545.0,13645.0,13501.0,13979.0,13780.0,14022.0,13973.0,13898.0,14072.0,13958.0,14485.0,15101.0,15161.0,15525.0,15441.0,15727.0,15382.0,15875.0,16321.0,16439.0,17008.0,17757.0,17929.0,18603.0,19528.0,20752.0,21381.0,21955.0,23161.0,23652.0,23334.0,23636.0,24331.0,23686.0,24507.0,24267.0,24313.0,24473.0,24282.0,24975.0,23754.0,22544.0,22820.0,21962.0,21399.0,20813.0,20345.0,20483.0,19686.0,19025.0,18538.0,18367.0,18658.0,19000.0,18315.0,18887.0,18225.0,18287.0,15040.0,14572.0,15220.0,14392.0,14281.0,16210.0,16401.0,16286.0,14469.0,13184.0,13428.0,12360.0,11461.0,10052.0,10165.0,9511.0,7811.0,7309.0,6513.0,5439.0,4730.0,3649.0,2978.0,2230.0,1761.0,1332.0,584.0,299.0,206.0,488.0,1532460.0,2017
Lazio,47019,48052.0,49997.0,51277.0,53646.0,53454.0,54487.0,54756.0,55137.0,55250.0,54826.0,53047.0,53337.0,52843.0,51854.0,52034.0,52781.0,51606.0,52410.0,52529.0,53180.0,53839.0,54634.0,55981.0,58689.0,58409.0,60306.0,60418.0,62519.0,62402.0,62685.0,65727.0,67895.0,69592.0,72470.0,73608.0,75115.0,77716.0,82213.0,84000.0,87374.0,91819.0,95715.0,95578.0,96782.0,96720.0,96697.0,98027.0,97044.0,97152.0,97662.0,97554.0,99093.0,92835.0,88730.0,86509.0,82766.0,80308.0,76925.0,75578.0,73719.0,72423.0,70939.0,66787.0,65154.0,64259.0,66016.0,65603.0,69157.0,68268.0,66246.0,51460.0,51478.0,53575.0,51537.0,51706.0,56141.0,53649.0,50742.0,46271.0,42157.0,41390.0,38341.0,34841.0,31330.0,29506.0,28201.0,22917.0,19601.0,17057.0,14428.0,11563.0,9533.0,7694.0,5742.0,4449.0,3249.0,1494.0,840.0,661.0,1360.0,5774092.0,2017
